root_id,primary_type,additional_types,super_class,flow,side,nt_type,nt_type_score
720575940614013438,T5c,,optic,intrinsic,left,ACH,0.45
720575940614019309,T5b,,optic,intrinsic,left,ACH,0.49
720575940619262844,T5c,,optic,intrinsic,left,ACH,0.58
720575940624327402,T5c,,optic,intrinsic,left,ACH,0.51
720575940625366503,T5b,,optic,intrinsic,left,ACH,0.56
720575940640906403,T4d,,optic,intrinsic,left,ACH,0.61
720575940619260470,T5d,,optic,intrinsic,left,,0.0
720575940620035664,T5a,,optic,intrinsic,left,ACH,0.47
720575940632211986,T4c,,optic,intrinsic,left,,0.0
720575940621601857,T4c,,optic,intrinsic,left,ACH,0.42
720575940631626514,T4b,,optic,intrinsic,left,ACH,0.47
720575940632015427,T4c,,optic,intrinsic,left,ACH,0.41
720575940635764728,T4d,,optic,intrinsic,left,GABA,0.4
720575940614137255,T4a,,optic,intrinsic,left,ACH,0.61
720575940614141250,T5a,,optic,intrinsic,left,ACH,0.61
720575940631652114,T5d,,optic,intrinsic,left,ACH,0.45
720575940621638832,T4c,,optic,intrinsic,left,ACH,0.68
720575940625468967,T5c,,optic,intrinsic,left,ACH,0.49
720575940636092272,T5c,,optic,intrinsic,left,ACH,0.48
720575940619680472,T4c,,optic,intrinsic,left,ACH,0.66
720575940614190376,T4d,,optic,intrinsic,left,ACH,0.51
720575940614221283,T4b,,optic,intrinsic,left,ACH,0.56
720575940617307275,T4d,,optic,intrinsic,left,ACH,0.59
720575940641596149,T4c,,optic,intrinsic,left,ACH,0.64
720575940614275624,T4d,,optic,intrinsic,left,,0.0
720575940630851900,T4b,,optic,intrinsic,left,ACH,0.59
720575940614257298,T5b,,optic,intrinsic,left,ACH,0.46
720575940620198420,T4c,,optic,intrinsic,left,ACH,0.51
720575940636728036,T5a,,optic,intrinsic,left,ACH,0.58
720575940637414975,T5c,,optic,intrinsic,left,ACH,0.58
720575940628913769,T5b,,optic,intrinsic,left,ACH,0.4
720575940620749249,T5c,,optic,intrinsic,left,ACH,0.54
720575940617889595,T5d,,optic,intrinsic,left,,0.0
720575940614952810,T5d,,optic,intrinsic,left,ACH,0.51
720575940630273150,T5a,,optic,intrinsic,left,,0.0
720575940635400622,T4d,,optic,intrinsic,left,,0.0
720575940637816432,T4a,,optic,intrinsic,left,ACH,0.6
720575940615944854,T5d,,optic,intrinsic,left,ACH,0.64
720575940627471016,T5a,,optic,intrinsic,left,ACH,0.43
720575940637918042,T5a,,optic,intrinsic,left,,0.0
720575940621092955,T5d,,optic,intrinsic,left,ACH,0.77
720575940615248790,T5b,,optic,intrinsic,left,ACH,0.54
720575940643483172,T5c,,optic,intrinsic,left,ACH,0.55
720575940623753254,T4a,,optic,intrinsic,left,ACH,0.48
720575940626690960,T4a,,optic,intrinsic,left,ACH,0.54
720575940632351007,T5b,,optic,intrinsic,left,ACH,0.63
720575940614465199,T5c,,optic,intrinsic,left,,0.0
720575940626683338,T5d,,optic,intrinsic,left,ACH,0.43
720575940618100770,T5d,,optic,intrinsic,left,ACH,0.61
720575940614494718,T5c,,optic,intrinsic,left,ACH,0.4
720575940621425134,T4a,,optic,intrinsic,left,ACH,0.54
720575940627332457,T4c,,optic,intrinsic,left,ACH,0.51
720575940623401496,T5b,,optic,intrinsic,left,ACH,0.81
720575940621789473,T5d,,optic,intrinsic,left,ACH,0.66
720575940638054746,T5d,,optic,intrinsic,left,ACH,0.54
720575940621088391,T5d,,optic,intrinsic,left,,0.0
720575940629231888,T5c,,optic,intrinsic,left,ACH,0.64
720575940614567731,T4b,,optic,intrinsic,left,ACH,0.51
720575940637761392,T5c,,optic,intrinsic,left,ACH,0.53
720575940614588926,T4d,,optic,intrinsic,left,,0.0
720575940624653547,T5d,,optic,intrinsic,left,ACH,0.63
720575940624989076,T5d,,optic,intrinsic,left,ACH,0.67
720575940625232906,T5c,,optic,intrinsic,left,ACH,0.62
720575940633203620,T5c,,optic,intrinsic,left,ACH,0.66
720575940644015008,T4c,,optic,intrinsic,left,ACH,0.47
720575940614655538,T4b,,optic,intrinsic,left,,0.0
720575940614667570,T5c,,optic,intrinsic,left,ACH,0.45
720575940618543680,T5b,,optic,intrinsic,left,ACH,0.61
720575940645089646,T4c,,optic,intrinsic,left,ACH,0.48
720575940628235761,T5d,,optic,intrinsic,left,ACH,0.52
720575940635565978,T5d,,optic,intrinsic,left,ACH,0.8
720575940620607508,T4c,,optic,intrinsic,left,ACH,0.76
720575940622277726,T5c,,optic,intrinsic,left,ACH,0.58
720575940622690311,T5c,,optic,intrinsic,left,ACH,0.58
720575940630512758,T5a,,optic,intrinsic,left,ACH,0.42
720575940631110252,T5d,,optic,intrinsic,left,ACH,0.42
720575940614710737,T5b,,optic,intrinsic,left,ACH,0.45
720575940637439856,T5a,,optic,intrinsic,left,,0.0
720575940624104117,T5a,,optic,intrinsic,left,ACH,0.58
720575940633376173,T5c,,optic,intrinsic,left,ACH,0.48
720575940634198483,T4c,,optic,intrinsic,left,ACH,0.66
720575940618509851,T4a,,optic,intrinsic,left,ACH,0.39
720575940628819399,T4d,,optic,intrinsic,left,ACH,0.52
720575940626820636,T5a,,optic,intrinsic,left,ACH,0.53
720575940624018869,T4c,,optic,intrinsic,left,ACH,0.59
720575940622077300,T5d,,optic,intrinsic,left,ACH,0.89
720575940624504042,T5b,,optic,intrinsic,left,ACH,0.62
720575940625675790,T5c,,optic,intrinsic,left,ACH,0.73
720575940614816362,T4a,,optic,intrinsic,left,ACH,0.54
720575940620194951,T5d,,optic,intrinsic,left,ACH,0.49
720575940627627657,T4d,,optic,intrinsic,left,ACH,0.43
720575940614827262,T4d,,optic,intrinsic,left,ACH,0.69
720575940616433269,T5c,,optic,intrinsic,left,ACH,0.59
720575940633836954,T5d,,optic,intrinsic,left,,0.0
720575940621393830,T5c,,optic,intrinsic,left,ACH,0.63
720575940649873529,T4c,,optic,intrinsic,left,ACH,0.47
720575940623348694,T5a,,optic,intrinsic,left,,0.0
720575940618091035,T5d,,optic,intrinsic,left,,0.0
720575940627641416,T5d,,optic,intrinsic,left,,0.0
720575940620727022,T4c,,optic,intrinsic,left,ACH,0.84
720575940627818121,T4a,,optic,intrinsic,left,ACH,0.66
720575940636842670,T4d,,optic,intrinsic,left,ACH,0.52
720575940614965906,T4c,,optic,intrinsic,left,ACH,0.58
720575940634304692,T4c,,optic,intrinsic,left,ACH,0.62
720575940614976175,T5a,,optic,intrinsic,left,,0.0
720575940615002791,T5a,,optic,intrinsic,left,,0.0
720575940615005351,T5c,,optic,intrinsic,left,,0.0
720575940615016098,T5d,,optic,intrinsic,left,,0.0
720575940626913223,T5d,,optic,intrinsic,left,,0.0
720575940615076002,T5d,,optic,intrinsic,left,,0.0
720575940624491755,T5d,,optic,intrinsic,left,ACH,0.64
720575940627254873,T5d,,optic,intrinsic,left,ACH,0.51
720575940615093410,T5d,,optic,intrinsic,left,GLUT,0.5
720575940619588918,T4c,,optic,intrinsic,left,ACH,0.46
720575940622283814,T5d,,optic,intrinsic,left,ACH,0.73
720575940629159785,T5c,,optic,intrinsic,left,ACH,0.63
720575940640758912,T4d,,optic,intrinsic,left,,0.0
720575940616510325,T5b,,optic,intrinsic,left,ACH,0.52
720575940618442955,T5a,,optic,intrinsic,left,ACH,0.44
720575940621079393,T5c,,optic,intrinsic,left,ACH,0.51
720575940629383184,T5b,,optic,intrinsic,left,ACH,0.45
720575940619584064,T4c,,optic,intrinsic,left,ACH,0.49
720575940623357222,T4d,,optic,intrinsic,left,ACH,0.55
720575940617437913,T5b,,optic,intrinsic,left,ACH,0.61
720575940618639189,T5b,,optic,intrinsic,left,ACH,0.71
720575940624208381,T5c,,optic,intrinsic,left,ACH,0.44
720575940627629585,T5c,,optic,intrinsic,left,ACH,0.73
720575940629421304,T5c,,optic,intrinsic,left,ACH,0.44
720575940628205705,T5d,,optic,intrinsic,left,ACH,0.47
720575940631637304,T5a,,optic,intrinsic,left,ACH,0.65
720575940622854837,T5b,,optic,intrinsic,left,ACH,0.52
720575940621368496,T5d,,optic,intrinsic,left,ACH,0.5
720575940615189407,T4a,,optic,intrinsic,left,ACH,0.66
720575940628035605,T4d,,optic,intrinsic,left,,0.0
720575940632605092,T4c,,optic,intrinsic,left,ACH,0.66
720575940645824110,T4c,,optic,intrinsic,left,ACH,0.56
720575940615195554,T5a,,optic,intrinsic,left,ACH,0.51
720575940641341685,T5d,,optic,intrinsic,left,,0.0
720575940625412414,T4d,,optic,intrinsic,left,ACH,0.47
720575940632335500,T4d,,optic,intrinsic,left,ACH,0.49
720575940629400619,T4a,,optic,intrinsic,left,ACH,0.52
720575940630902828,T5a,,optic,intrinsic,left,ACH,0.5
720575940640761728,T4a,,optic,intrinsic,left,ACH,0.58
720575940640881752,T4d,,optic,intrinsic,left,,0.0
720575940636104811,T4c,,optic,intrinsic,left,ACH,0.61
720575940615260428,T5d,,optic,intrinsic,left,ACH,0.49
720575940615270210,T4a,,optic,intrinsic,left,ACH,0.49
720575940615297503,T5d,,optic,intrinsic,left,ACH,0.47
720575940635018135,T5d,,optic,intrinsic,left,,0.0
720575940652482806,T5c,,optic,intrinsic,left,ACH,0.55
720575940615320994,T5b,,optic,intrinsic,left,ACH,0.43
720575940617045365,T4d,,optic,intrinsic,left,ACH,0.7
720575940619594545,T4d,,optic,intrinsic,left,,0.0
720575940631906360,T4c,,optic,intrinsic,left,ACH,0.71
720575940615338642,T5d,,optic,intrinsic,left,ACH,0.84
720575940625634968,T5b,,optic,intrinsic,left,ACH,0.52
720575940624169769,T4b,,optic,intrinsic,left,ACH,0.5
720575940627127129,T4c,,optic,intrinsic,left,ACH,0.68
720575940628605702,T4a,,optic,intrinsic,left,,0.0
720575940630852663,T4d,,optic,intrinsic,left,,0.0
720575940642577371,T4a,,optic,intrinsic,left,ACH,0.42
720575940622586145,T4d,,optic,intrinsic,left,ACH,0.46
720575940632572447,T5d,,optic,intrinsic,left,ACH,0.46
720575940639761213,T4d,,optic,intrinsic,left,ACH,0.61
720575940618506955,T5b,,optic,intrinsic,left,ACH,0.53
720575940615420327,T5d,,optic,intrinsic,left,,0.0
720575940621473456,T5a,,optic,intrinsic,left,ACH,0.65
720575940639246645,T5b,,optic,intrinsic,left,ACH,0.45
720575940621412518,T4d,,optic,intrinsic,left,ACH,0.4
720575940626632450,T5d,,optic,intrinsic,left,ACH,0.67
720575940648530553,T5b,,optic,intrinsic,left,ACH,0.48
720575940623483350,T5d,,optic,intrinsic,left,,0.0
720575940638553828,T5c,,optic,intrinsic,left,ACH,0.54
720575940621592558,T4d,,optic,intrinsic,left,ACH,0.54
720575940615890235,T5d,,optic,intrinsic,left,ACH,0.53
720575940615545922,T4a,,optic,intrinsic,left,ACH,0.49
720575940615556246,T4c,,optic,intrinsic,left,ACH,0.57
720575940627530756,T5d,,optic,intrinsic,left,ACH,0.6
720575940624104632,T5d,,optic,intrinsic,left,,0.0
720575940615590250,T4d,,optic,intrinsic,left,ACH,0.45
720575940618723397,T5a,,optic,intrinsic,left,GABA,0.36
720575940615594399,T4a,,optic,intrinsic,left,ACH,0.51
720575940635826356,T5d,,optic,intrinsic,left,ACH,0.46
720575940615624972,T4d,,optic,intrinsic,left,ACH,0.55
720575940619842901,T5a,,optic,intrinsic,left,ACH,0.7
720575940631394245,T4c,,optic,intrinsic,left,ACH,0.53
720575940636121012,T4d,,optic,intrinsic,left,ACH,0.59
720575940615645663,T4b,,optic,intrinsic,left,ACH,0.57
720575940622143770,T5b,,optic,intrinsic,left,ACH,0.47
720575940616264646,T4d,,optic,intrinsic,left,,0.0
720575940615666794,T5b,,optic,intrinsic,left,ACH,0.41
720575940626769560,T5b,,optic,intrinsic,left,ACH,0.6
720575940622221606,T5c,,optic,intrinsic,left,,0.0
720575940615679850,T5c,,optic,intrinsic,left,,0.0
720575940619469214,T5c,,optic,intrinsic,left,ACH,0.62
720575940647755908,T5d,,optic,intrinsic,left,,0.0
720575940629304139,T5b,,optic,intrinsic,left,ACH,0.42
720575940622735740,T4b,,optic,intrinsic,left,ACH,0.51
720575940626632848,T4a,,optic,intrinsic,left,ACH,0.4
720575940625095205,T4d,,optic,intrinsic,left,ACH,0.7
720575940648621956,T4b,,optic,intrinsic,left,,0.0
720575940623398157,T5b,,optic,intrinsic,left,ACH,0.56
720575940616614742,T5b,,optic,intrinsic,left,ACH,0.6
720575940625279731,T5b,,optic,intrinsic,left,ACH,0.6
720575940630887442,T5b,,optic,intrinsic,left,ACH,0.58
720575940633947161,T5b,,optic,intrinsic,left,,0.0
720575940636189541,T5b,,optic,intrinsic,left,ACH,0.59
720575940646690595,T5b,,optic,intrinsic,left,ACH,0.57
720575940631185452,T5d,,optic,intrinsic,left,,0.0
720575940636622820,T5c,,optic,intrinsic,left,ACH,0.67
720575940627138137,T5d,,optic,intrinsic,left,ACH,0.56
720575940652675574,T5d,,optic,intrinsic,left,ACH,0.58
720575940624829927,T5a,,optic,intrinsic,left,ACH,0.53
720575940626062268,T5c,,optic,intrinsic,left,ACH,0.5
720575940637744752,T4c,,optic,intrinsic,left,ACH,0.53
720575940615851167,T5d,,optic,intrinsic,left,ACH,0.48
720575940636562574,T5c,,optic,intrinsic,left,ACH,0.45
720575940640698240,T5d,,optic,intrinsic,left,ACH,0.42
720575940615880607,T5d,,optic,intrinsic,left,,0.0
720575940629491611,T5b,,optic,intrinsic,left,ACH,0.51
720575940620418836,T5c,,optic,intrinsic,left,ACH,0.6
720575940626157578,T4c,,optic,intrinsic,left,,0.0
720575940626359427,T5c,,optic,intrinsic,left,ACH,0.51
720575940631555535,T5c,,optic,intrinsic,left,ACH,0.57
720575940654782625,T5c,,optic,intrinsic,left,ACH,0.45
720575940621833142,T5d,,optic,intrinsic,left,,0.0
720575940615958175,T4b,,optic,intrinsic,left,ACH,0.42
720575940616000268,T4d,,optic,intrinsic,left,ACH,0.55
720575940616014348,T5d,,optic,intrinsic,left,ACH,0.56
720575940634658841,T5c,,optic,intrinsic,left,ACH,0.58
720575940616066154,T5a,,optic,intrinsic,left,ACH,0.65
720575940641558491,T5d,,optic,intrinsic,left,,0.0
720575940634415385,T5d,,optic,intrinsic,left,,0.0
720575940635839668,T5b,,optic,intrinsic,left,ACH,0.86
720575940635551840,T5d,,optic,intrinsic,left,ACH,0.55
720575940623400472,T5d,,optic,intrinsic,left,ACH,0.55
720575940620692103,T5c,,optic,intrinsic,left,ACH,0.5
720575940636018936,T5b,,optic,intrinsic,left,ACH,0.54
720575940616141378,T4a,,optic,intrinsic,left,,0.0
720575940616149204,T5b,,optic,intrinsic,left,ACH,0.62
720575940633487059,T5a,,optic,intrinsic,left,ACH,0.48
720575940619763309,T5d,,optic,intrinsic,left,ACH,0.51
720575940625264713,T5d,,optic,intrinsic,left,,0.0
720575940621964784,T4c,,optic,intrinsic,left,ACH,0.53
720575940626143946,T4d,,optic,intrinsic,left,ACH,0.56
720575940638182889,T5b,,optic,intrinsic,left,ACH,0.5
720575940627411593,T5a,,optic,intrinsic,left,ACH,0.55
720575940631492153,T5b,,optic,intrinsic,left,ACH,0.82
720575940628223431,T5d,,optic,intrinsic,left,ACH,0.54
720575940627693114,T4d,,optic,intrinsic,left,ACH,0.4
720575940624243207,T5b,,optic,intrinsic,left,ACH,0.46
720575940632779603,T5c,,optic,intrinsic,left,ACH,0.58
720575940641709787,T5a,,optic,intrinsic,left,ACH,0.81
720575940616276921,T5d,,optic,intrinsic,left,,0.0
720575940623778186,T4d,,optic,intrinsic,left,ACH,0.46
720575940625270932,T4d,,optic,intrinsic,left,ACH,0.44
720575940628291349,T4c,,optic,intrinsic,left,ACH,0.64
720575940627187475,T5a,,optic,intrinsic,left,,0.0
720575940635386010,T5d,,optic,intrinsic,left,,0.0
720575940623575507,T5a,,optic,intrinsic,left,ACH,0.68
720575940616544268,T4d,,optic,intrinsic,left,ACH,0.72
720575940631115771,T4a,,optic,intrinsic,left,ACH,0.47
720575940636073567,T4b,,optic,intrinsic,left,,0.0
720575940616944726,T5a,,optic,intrinsic,left,ACH,0.47
720575940622443034,T5c,,optic,intrinsic,left,ACH,0.66
720575940637662298,T5b,,optic,intrinsic,left,ACH,0.48
720575940616361228,T4d,,optic,intrinsic,left,ACH,0.58
720575940616387039,T5d,,optic,intrinsic,left,ACH,0.58
720575940638958707,T4d,,optic,intrinsic,left,GABA,0.45
720575940637954357,T5b,,optic,intrinsic,left,ACH,0.54
720575940622806920,T5a,,optic,intrinsic,left,ACH,0.57
720575940652927990,T4b,,optic,intrinsic,left,,0.0
720575940627943172,T5a,,optic,intrinsic,left,ACH,0.55
720575940628031816,T4a,,optic,intrinsic,left,ACH,0.41
720575940652955126,T4a,,optic,intrinsic,left,ACH,0.43
720575940619954648,T5d,,optic,intrinsic,left,ACH,0.47
720575940622609246,T4d,,optic,intrinsic,left,ACH,0.67
720575940626561679,T5c,,optic,intrinsic,left,,0.0
720575940625934375,T4a,,optic,intrinsic,left,,0.0
720575940631175030,T4b,,optic,intrinsic,left,ACH,0.53
720575940616500786,T5c,,optic,intrinsic,left,ACH,0.6
720575940631863864,T5d,,optic,intrinsic,left,,0.0
720575940621678196,T5d,,optic,intrinsic,left,ACH,0.52
720575940626393677,T5b,,optic,intrinsic,left,ACH,0.54
720575940627907197,T5a,,optic,intrinsic,left,ACH,0.88
720575940649420409,T5a,,optic,intrinsic,left,ACH,0.52
720575940624477111,T4b,,optic,intrinsic,left,ACH,0.58
720575940618199513,T5a,,optic,intrinsic,left,ACH,0.54
720575940617690041,T5b,,optic,intrinsic,left,,0.0
720575940622329008,T5a,,optic,intrinsic,left,ACH,0.64
720575940619320188,T5b,,optic,intrinsic,left,,0.0
720575940627211786,T5c,,optic,intrinsic,left,ACH,0.6
720575940639295558,T5a,,optic,intrinsic,left,ACH,0.75
720575940632183948,T5d,,optic,intrinsic,left,ACH,0.56
720575940618270754,T4d,,optic,intrinsic,left,ACH,0.64
720575940618349825,T5c,,optic,intrinsic,left,ACH,0.63
720575940621796084,T5d,,optic,intrinsic,left,,0.0
720575940619818033,T5d,,optic,intrinsic,left,ACH,0.51
720575940624140617,T4d,,optic,intrinsic,left,ACH,0.46
720575940639023962,T5d,,optic,intrinsic,left,ACH,0.68
720575940620833627,T5c,,optic,intrinsic,left,ACH,0.61
720575940616924428,T5b,,optic,intrinsic,left,,0.0
720575940620967039,T5d,,optic,intrinsic,left,ACH,0.43
720575940623331464,T5c,,optic,intrinsic,left,ACH,0.6
720575940620368587,T4d,,optic,intrinsic,left,,0.0
720575940621220590,T4d,,optic,intrinsic,left,,0.0
720575940634610844,T4d,,optic,intrinsic,left,,0.0
720575940636943081,T5d,,optic,intrinsic,left,,0.0
720575940620723233,T5d,,optic,intrinsic,left,ACH,0.61
720575940641387405,T5d,,optic,intrinsic,left,ACH,0.51
720575940616985973,T4a,,optic,intrinsic,left,ACH,0.46
720575940617001266,T5d,,optic,intrinsic,left,,0.0
720575940632642847,T4d,,optic,intrinsic,left,,0.0
720575940628988007,T5c,,optic,intrinsic,left,ACH,0.51
720575940617056598,T5d,,optic,intrinsic,left,ACH,0.53
720575940618271316,T4b,,optic,intrinsic,left,ACH,0.71
720575940629614065,T5c,,optic,intrinsic,left,ACH,0.5
720575940617118533,T4d,,optic,intrinsic,left,GABA,0.39
720575940631619667,T4a,,optic,intrinsic,left,,0.0
720575940627664773,T4c,,optic,intrinsic,left,ACH,0.62
720575940629627547,T5c,,optic,intrinsic,left,ACH,0.44
720575940630715129,T5b,,optic,intrinsic,left,ACH,0.58
720575940638923492,T5d,,optic,intrinsic,left,ACH,0.42
720575940647596164,T5a,,optic,intrinsic,left,ACH,0.52
720575940638172250,T5c,,optic,intrinsic,left,ACH,0.54
720575940617930241,T4d,,optic,intrinsic,left,,0.0
720575940627624977,T4d,,optic,intrinsic,left,,0.0
720575940626680337,T5d,,optic,intrinsic,left,ACH,0.53
720575940617294166,T4c,,optic,intrinsic,left,ACH,0.63
720575940634284444,T4c,,optic,intrinsic,left,ACH,0.7
720575940626347466,T5b,,optic,intrinsic,left,ACH,0.52
720575940638144602,T4c,,optic,intrinsic,left,ACH,0.52
720575940624081993,T4c,,optic,intrinsic,left,ACH,0.61
720575940628304124,T5a,,optic,intrinsic,left,,0.0
720575940628568514,T5b,,optic,intrinsic,left,ACH,0.56
720575940633696723,T4c,,optic,intrinsic,left,ACH,0.45
720575940627723645,T5b,,optic,intrinsic,left,ACH,0.43
720575940626156325,T5c,,optic,intrinsic,left,ACH,0.96
720575940628227465,T4a,,optic,intrinsic,left,ACH,0.57
720575940630405676,T4c,,optic,intrinsic,left,ACH,0.51
720575940623774652,T5b,,optic,intrinsic,left,ACH,0.49
720575940627286012,T5d,,optic,intrinsic,left,,0.0
720575940628260096,T4d,,optic,intrinsic,left,ACH,0.6
720575940617426496,T5b,,optic,intrinsic,left,ACH,0.56
720575940625626638,T5c,,optic,intrinsic,left,ACH,0.61
720575940617469277,T5c,,optic,intrinsic,left,ACH,0.65
720575940618244898,T4b,,optic,intrinsic,left,ACH,0.67
720575940624038182,T5d,,optic,intrinsic,left,,0.0
720575940640209267,T5b,,optic,intrinsic,left,,0.0
720575940617508281,T5b,,optic,intrinsic,left,ACH,0.47
720575940627510544,T4c,,optic,intrinsic,left,ACH,0.64
720575940622974173,T5d,,optic,intrinsic,left,ACH,0.61
720575940626134026,T5d,,optic,intrinsic,left,ACH,0.54
720575940647465860,T5c,,optic,intrinsic,left,ACH,0.57
720575940625095828,T5d,,optic,intrinsic,left,,0.0
720575940653632417,T5c,,optic,intrinsic,left,GLUT,0.51
720575940617537681,T5c,,optic,intrinsic,left,ACH,0.59
720575940617543124,T5c,,optic,intrinsic,left,ACH,0.6
720575940620486336,T5a,,optic,intrinsic,left,ACH,0.62
720575940624909319,T5c,,optic,intrinsic,left,ACH,0.57
720575940645636375,T4b,,optic,intrinsic,left,,0.0
720575940640056893,T5b,,optic,intrinsic,left,ACH,0.55
720575940622671367,T5d,,optic,intrinsic,left,ACH,0.51
720575940622294878,T5d,,optic,intrinsic,left,ACH,0.53
720575940633225427,T5a,,optic,intrinsic,left,ACH,0.38
720575940623678698,T5b,,optic,intrinsic,left,ACH,0.52
720575940631028219,T5d,,optic,intrinsic,left,ACH,0.53
720575940633427155,T5c,,optic,intrinsic,left,ACH,0.63
720575940635593208,T5c,,optic,intrinsic,left,ACH,0.56
720575940635510623,T5c,,optic,intrinsic,left,ACH,0.58
720575940644030830,T5a,,optic,intrinsic,left,ACH,0.64
720575940620864289,T4b,,optic,intrinsic,left,ACH,0.54
720575940632502543,T4d,,optic,intrinsic,left,ACH,0.48
720575940627777129,T4c,,optic,intrinsic,left,ACH,0.56
720575940643797192,T5c,,optic,intrinsic,left,ACH,0.63
720575940622013680,T4c,,optic,intrinsic,left,ACH,0.69
720575940627657853,T4d,,optic,intrinsic,left,ACH,0.66
720575940623605907,T5d,,optic,intrinsic,left,ACH,0.66
720575940617972198,T5c,,optic,intrinsic,left,ACH,0.57
720575940617830289,T5a,,optic,intrinsic,left,ACH,0.53
720575940623655423,T4d,,optic,intrinsic,left,ACH,0.64
720575940619975765,T4a,,optic,intrinsic,left,ACH,0.53
720575940632358930,T4a,,optic,intrinsic,left,ACH,0.43
720575940644891336,T5a,,optic,intrinsic,left,ACH,0.58
720575940653561334,T4a,,optic,intrinsic,left,ACH,0.57
720575940626457034,T4d,,optic,intrinsic,left,,0.0
720575940619077445,T4c,,optic,intrinsic,left,,0.0
720575940617840897,T5c,,optic,intrinsic,left,ACH,0.56
720575940617852573,T5c,,optic,intrinsic,left,ACH,0.6
720575940629851436,T4d,,optic,intrinsic,left,,0.0
720575940617865105,T4d,,optic,intrinsic,left,GABA,0.47
720575940628533703,T5d,,optic,intrinsic,left,ACH,0.49
720575940641325813,T4a,,optic,intrinsic,left,ACH,0.65
720575940618317853,T4c,,optic,intrinsic,left,ACH,0.57
720575940623965587,T4c,,optic,intrinsic,left,ACH,0.4
720575940628516355,T4c,,optic,intrinsic,left,ACH,0.65
720575940624482195,T4b,,optic,intrinsic,left,ACH,0.55
720575940645484084,T5c,,optic,intrinsic,left,ACH,0.55
720575940648340868,T4d,,optic,intrinsic,left,,0.0
720575940618038457,T5a,,optic,intrinsic,left,ACH,0.47
720575940638403561,T4a,,optic,intrinsic,left,ACH,0.74
720575940635934456,T5d,,optic,intrinsic,left,ACH,0.56
720575940625810253,T5a,,optic,intrinsic,left,ACH,0.54
720575940640359843,T5c,,optic,intrinsic,left,ACH,0.53
720575940620115316,T4d,,optic,intrinsic,left,,0.0
720575940622362589,T5d,,optic,intrinsic,left,ACH,0.6
720575940631539019,T5d,,optic,intrinsic,left,ACH,0.62
720575940624936171,T5d,,optic,intrinsic,left,ACH,0.62
720575940621482678,T5a,,optic,intrinsic,left,ACH,0.65
720575940633275874,T4a,,optic,intrinsic,left,ACH,0.58
720575940642613645,T4c,,optic,intrinsic,left,ACH,0.6
720575940646748451,T4b,,optic,intrinsic,left,ACH,0.54
720575940618632532,T5d,,optic,intrinsic,left,ACH,0.43
720575940621714928,T5d,,optic,intrinsic,left,ACH,0.58
720575940624280137,T5c,,optic,intrinsic,left,ACH,0.47
720575940626373182,T5b,,optic,intrinsic,left,ACH,0.72
720575940619280320,T4c,,optic,intrinsic,left,ACH,0.69
720575940630597719,T5b,,optic,intrinsic,left,ACH,0.56
720575940619468086,T3,,optic,intrinsic,left,ACH,0.77
720575940621798689,T4a,,optic,intrinsic,left,ACH,0.51
720575940624349734,T5a,,optic,intrinsic,left,ACH,0.67
720575940632767336,T5a,,optic,intrinsic,left,ACH,0.44
720575940618259357,T4c,,optic,intrinsic,left,ACH,0.59
720575940634246611,T4a,,optic,intrinsic,left,ACH,0.42
720575940650489721,T5a,,optic,intrinsic,left,ACH,0.47
720575940623467533,T5d,,optic,intrinsic,left,ACH,0.56
720575940628796521,T5a,,optic,intrinsic,left,ACH,0.64
720575940629842719,T5a,,optic,intrinsic,left,ACH,0.54
720575940645393774,T4a,,optic,intrinsic,left,ACH,0.59
720575940618441812,T5c,,optic,intrinsic,left,GLUT,0.5
720575940623855145,T5c,,optic,intrinsic,left,ACH,0.47
720575940645570071,T5d,,optic,intrinsic,left,,0.0
720575940618491805,T4a,,optic,intrinsic,left,,0.0
720575940629774071,T4c,,optic,intrinsic,left,ACH,0.55
720575940621447406,T5d,,optic,intrinsic,left,GABA,0.95
720575940618511643,T5a,,optic,intrinsic,left,ACH,0.58
720575940627853882,T4d,,optic,intrinsic,left,ACH,0.46
720575940623738820,T4b,,optic,intrinsic,left,ACH,0.66
720575940619963697,T5c,,optic,intrinsic,left,ACH,0.57
720575940628081797,T5c,,optic,intrinsic,left,ACH,0.66
720575940647533188,T4b,,optic,intrinsic,left,ACH,0.64
720575940620568235,T5b,,optic,intrinsic,left,ACH,0.73
720575940624218409,T5d,,optic,intrinsic,left,ACH,0.53
720575940622695774,T4d,,optic,intrinsic,left,,0.0
720575940620202405,T5a,,optic,intrinsic,left,,0.0
720575940632959132,T4d,,optic,intrinsic,left,GABA,0.62
720575940618714651,T5b,,optic,intrinsic,left,ACH,0.43
720575940618722112,T4d,,optic,intrinsic,left,ACH,0.54
720575940633702370,T5c,,optic,intrinsic,left,ACH,0.67
720575940624920980,T5c,,optic,intrinsic,left,ACH,0.88
720575940641960693,T5a,,optic,intrinsic,left,,0.0
720575940618752837,T4b,,optic,intrinsic,left,ACH,0.55
720575940618769054,T5d,,optic,intrinsic,left,GABA,0.38
720575940618780752,T5c,,optic,intrinsic,left,ACH,0.41
720575940640632016,T5a,,optic,intrinsic,left,ACH,0.57
720575940627068568,T5c,,optic,intrinsic,left,ACH,0.6
720575940637701598,T5c,,optic,intrinsic,left,ACH,0.51
720575940621582145,T4d,,optic,intrinsic,left,,0.0
